position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
335,1257.2203,841.9942,785.396,5933.8,150,decode
336,1245.2603,811.2705,808.0367,5913.4,150,decode
337,1266.1574,892.1273,797.3679,6903.6,150,decode
338,1244.6554,803.1993,801.4563,5946.0,150,decode
339,1251.1442,821.8325,822.7477,5859.6,150,decode
340,1256.679,867.1366,793.5437,6900.8,150,decode
341,1246.6534,804.6272,797.0594,5907.2,150,decode
342,1240.2429,756.2274,829.4184,5918.8,150,decode
343,1237.1241,798.2169,824.7115,6739.2,150,decode
344,1240.2614,778.2662,812.6095,5779.6,150,decode
345,1237.4224,764.6681,810.7129,5883.6,150,decode
346,1267.989,838.768,812.2479,6053.2,150,decode
347,1237.7229,764.0834,812.2975,5768.2,150,decode
348,1237.5871,765.018,815.9008,6004.7999,150,decode
349,1229.7988,752.8749,817.2897,5790.6001,150,decode
350,1237.7825,772.5088,798.4082,5994.2,150,decode
351,1229.4656,742.3155,811.8291,5707.8,150,decode
352,1247.7478,801.0275,813.35,6110.0,150,decode
353,1266.9426,838.305,786.1782,5906.2,150,decode
354,1234.0264,747.0895,795.8041,5764.8,150,decode
355,1239.0646,767.0141,814.4412,6028.6,150,decode
356,1238.0713,775.8808,805.2222,5915.6,150,decode
357,1236.0377,768.9578,802.0891,5837.6,150,decode
358,1234.366,768.0675,788.1683,5995.8,150,decode
359,1242.268,788.2251,791.7407,6036.4,150,decode
360,1238.4617,772.2321,798.0935,6179.4,150,decode
361,1235.9221,762.5929,806.8898,6072.4,150,decode
362,1240.4744,793.7924,788.2277,6035.2,150,decode
363,1245.2722,776.3011,795.4752,5938.2,150,decode
364,1238.3433,768.7415,817.3729,6078.0,150,decode
365,1245.7987,785.2113,815.25,5897.4,150,decode
366,1244.0456,780.0616,811.07,5936.4001,150,decode
367,1230.8732,749.2459,804.4653,5839.4,150,decode
368,1250.2926,795.6976,822.156,5905.4,150,decode
369,1229.6471,756.5884,811.4528,5970.4,150,decode
370,1239.0472,764.3325,803.4811,5875.6,150,decode
371,1232.723,755.8364,808.5196,5959.0,150,decode
372,1241.9329,775.8967,785.4808,5917.2,150,decode
373,1231.6263,758.744,803.5,5965.8,150,decode
374,1244.2188,772.572,780.8302,6087.6,150,decode
375,1227.2514,777.2204,809.7642,6103.2,150,decode
376,1236.4836,746.6563,797.0943,5730.2,150,decode
377,1228.3394,757.9511,801.6226,5784.8,150,decode
378,1240.8185,778.371,817.783,6095.6,150,decode
379,1229.1902,747.9107,785.396,5675.6,150,decode
380,1240.0941,763.8865,821.505,5932.6,150,decode
381,1233.8188,752.5671,809.65,5783.4,150,decode
382,1234.302,749.579,801.4563,5819.8,150,decode
383,1278.1777,938.3162,805.2075,7952.0926,150,decode
384,1233.3655,767.6095,793.5437,5933.8,150,decode
385,1256.6471,824.6042,797.0594,5912.4,150,decode
386,1236.0603,768.8907,798.42,6011.8,150,decode
387,1227.503,752.3677,812.6095,5946.0,150,decode
388,1237.5927,761.9578,814.5981,5851.4,150,decode
389,1234.4644,785.062,810.7129,6147.4,150,decode
390,1265.6049,841.4077,811.8291,5779.8,150,decode
391,1224.4844,724.3809,816.8305,5076.3333,150,decode
392,1226.7881,736.0967,821.8113,5063.0,150,decode
393,1223.2794,736.4198,818.3431,5308.3334,150,decode
394,1222.6797,721.8078,798.4082,5022.0,150,decode
395,1234.2099,738.3408,807.45,5031.0,150,decode
396,1220.1161,725.0163,815.3197,5215.0,150,decode
