position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
37,4838.2889,6554.3609,1601.7,39288.9999,90,decode
38,4753.1607,6322.3634,1636.9667,37415.9999,90,decode
39,4837.1994,6495.8549,1635.7333,38802.0002,90,decode
40,4782.048,6312.4189,1614.7667,36395.9998,90,decode
41,4789.9122,6458.4401,1640.8,38643.0001,90,decode
42,4760.9802,6253.1586,1602.9333,36874.9998,90,decode
43,4862.4976,6614.346,1594.7667,38716.0002,90,decode
44,4742.5525,6166.2137,1644.8333,37184.9999,90,decode
45,4822.9092,6559.042,1603.3,37935.0001,90,decode
46,4806.9491,6313.6538,1607.9333,39480.0,90,decode
47,4827.6096,6443.5469,1619.0333,36379.0003,90,decode
48,4795.4903,6371.0371,1551.0333,39210.9998,90,decode
49,4755.4462,6193.1112,1594.5667,36493.0001,90,decode
50,4833.4505,6511.9558,1544.3,39311.0001,90,decode
51,4738.5806,6133.2432,1632.4,37159.9998,90,decode
52,4838.6416,6561.2798,1613.4828,38462.0,90,decode
53,4778.832,6247.8946,1601.069,36808.0,90,decode
54,4779.6694,6300.5085,1623.4333,38389.0003,90,decode
55,4814.0312,6367.389,1620.7,36582.9997,90,decode
56,4802.0827,6314.7528,1618.6667,38707.0001,90,decode
57,4773.1782,6278.6128,1559.1,36648.9999,90,decode
58,4797.1137,6444.5589,1587.3667,38857.9999,90,decode
59,4766.8574,6219.6683,1648.8,36461.0,90,decode
60,4844.1317,6621.231,1691.4,38982.0002,90,decode
61,4775.9956,6214.009,1620.3333,36661.9999,90,decode
62,4836.3747,6552.7977,1610.3333,38568.0,90,decode
63,4767.6091,6250.4936,1586.8965,37218.9999,90,decode
64,4756.7664,6360.6653,1643.5667,39538.0005,90,decode
65,4831.0801,6353.7546,1602.3667,36728.9999,90,decode
66,4766.392,6347.2947,1661.2667,38703.9999,90,decode
67,4758.4789,6235.5028,1602.4667,36229.0001,90,decode
68,4798.9996,6459.7501,1646.5,38853.0,90,decode
69,4796.4656,6274.7849,1582.9,36624.9999,90,decode
70,4742.6048,6296.7945,1588.0,39070.0002,90,decode
71,4764.6452,6304.1033,1573.8333,36664.0,90,decode
72,4792.7912,6292.2012,1633.6,38333.9999,90,decode
73,4770.6031,6313.8531,1578.8667,37171.0,90,decode
74,4794.3606,6366.6496,1594.8667,38688.0001,90,decode
75,4837.69,6433.2561,1602.3667,36391.0,90,decode
76,4791.1293,6242.1882,1622.8966,38623.9998,90,decode
77,4841.4968,6574.9229,1582.1724,37342.9999,90,decode
78,4740.5607,6178.4086,1679.6207,38711.0001,90,decode
79,4780.3014,6274.345,1635.7,36737.0,90,decode
80,4773.6937,6377.5951,1626.8276,39184.9998,90,decode
81,4721.2899,6029.4018,1606.8621,35422.0002,90,decode
82,4797.8564,6378.7032,1632.6333,36681.0,90,decode
83,4785.6114,6370.379,1600.6667,40882.0001,90,decode
84,4815.0991,6376.5421,1576.7333,37578.9998,90,decode
85,4832.7053,6540.5901,1612.4,40225.0,90,decode
86,4682.2886,6033.5758,1593.0667,37831.0001,90,decode
87,4770.3556,6284.351,1626.8965,37771.0,90,decode
88,4752.1078,6279.8454,1642.1667,37482.0001,90,decode
89,4766.3923,6296.9528,1623.8333,36184.9998,90,decode
90,4784.3194,6373.7975,1587.3,40187.0,90,decode
91,4803.7752,6328.4392,1605.6333,38277.0001,90,decode
92,4853.9741,6577.753,1598.9667,40214.0,90,decode
93,4705.957,6011.572,1637.5667,35487.0,90,decode
94,4789.2538,6500.5685,1635.2,38308.0001,90,decode
